Date,Buy Cash,Buy Transfer,Sell,inflation_rate_vn,inflation_rate_us,fdi_vn,fdi_us
2015-10-27,22240.0,22270.0,22350.0,0.0,0.002,13.166666666666666,29.5
2015-10-28,22240.0,22270.0,22350.0,0.0,0.002,13.166666666666666,29.5
2015-10-29,22250.0,22280.0,22360.0,0.0,0.002,13.166666666666666,29.5
2015-10-30,22235.0,22265.0,22345.0,0.0,0.002,13.166666666666666,29.5
2015-10-31,22235.0,22265.0,22345.0,0.0,0.002,13.166666666666666,29.5
2015-11-01,22235.0,22265.0,22345.0,0.0034,0.005,13.166666666666666,29.5
2015-11-02,22220.0,22250.0,22330.0,0.0034,0.005,13.166666666666666,29.5
2015-11-03,22250.0,22280.0,22360.0,0.0034,0.005,13.166666666666666,29.5
2015-11-04,22250.0,22280.0,22360.0,0.0034,0.005,13.166666666666666,29.5
2015-11-05,22255.0,22285.0,22365.0,0.0034,0.005,13.166666666666666,29.5
2015-11-06,22300.0,22330.0,22410.0,0.0034,0.005,13.166666666666666,29.5
2015-11-07,22300.0,22330.0,22410.0,0.0034,0.005,13.166666666666666,29.5
2015-11-08,22300.0,22330.0,22410.0,0.0034,0.005,13.166666666666666,29.5
2015-11-09,22350.0,22380.0,22460.0,0.0034,0.005,13.166666666666666,29.5
2015-11-10,22320.0,22350.0,22430.0,0.0034,0.005,13.166666666666666,29.5
2015-11-11,22320.0,22350.0,22430.0,0.0034,0.005,13.166666666666666,29.5
2015-11-12,22330.0,22360.0,22440.0,0.0034,0.005,13.166666666666666,29.5
2015-11-13,22360.0,22390.0,22470.0,0.0034,0.005,13.166666666666666,29.5
2015-11-14,22360.0,22390.0,22470.0,0.0034,0.005,13.166666666666666,29.5
2015-11-15,22360.0,22390.0,22470.0,0.0034,0.005,13.166666666666666,29.5
2015-11-16,22390.0,22420.0,22500.0,0.0034,0.005,13.166666666666666,29.5
2015-11-17,22390.0,22420.0,22500.0,0.0034,0.005,13.166666666666666,29.5
2015-11-18,22390.0,22420.0,22500.0,0.0034,0.005,13.166666666666666,29.5
2015-11-19,22400.0,22430.0,22510.0,0.0034,0.005,13.166666666666666,29.5
2015-11-20,22400.0,22430.0,22510.0,0.0034,0.005,13.166666666666666,29.5
2015-11-21,22400.0,22430.0,22510.0,0.0034,0.005,13.166666666666666,29.5
2015-11-22,22400.0,22430.0,22510.0,0.0034,0.005,13.166666666666666,29.5
2015-11-23,22420.0,22450.0,22530.0,0.0034,0.005,13.166666666666666,29.5
2015-11-24,22420.0,22450.0,22530.0,0.0034,0.005,13.166666666666666,29.5
2015-11-25,22420.0,22450.0,22520.0,0.0034,0.005,13.166666666666666,29.5
2015-11-26,22420.0,22450.0,22520.0,0.0034,0.005,13.166666666666666,29.5
2015-11-27,22420.0,22450.0,22520.0,0.0034,0.005,13.166666666666666,29.5
2015-11-28,22420.0,22450.0,22520.0,0.0034,0.005,13.166666666666666,29.5
2015-11-29,22420.0,22450.0,22520.0,0.0034,0.005,13.166666666666666,29.5
2015-11-30,22440.0,22470.0,22540.0,0.0034,0.005,13.166666666666666,29.5
2015-12-01,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-02,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-03,22420.0,22450.0,22520.0,0.006,0.007,13.166666666666666,29.5
2015-12-04,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-05,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-06,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-07,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-08,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-09,22420.0,22450.0,22520.0,0.006,0.007,13.166666666666666,29.5
2015-12-10,22410.0,22440.0,22510.0,0.006,0.007,13.166666666666666,29.5
2015-12-11,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-12,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-13,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-14,22445.0,22475.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-15,22510.0,22540.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-16,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-17,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-18,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-19,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-20,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-21,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-22,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-23,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-24,22487.0,22517.0,22547.0,0.006,0.007,13.166666666666666,29.5
2015-12-25,22440.0,22470.0,22540.0,0.006,0.007,13.166666666666666,29.5
2015-12-26,22440.0,22470.0,22540.0,0.006,0.007,13.166666666666666,29.5
2015-12-27,22440.0,22470.0,22540.0,0.006,0.007,13.166666666666666,29.5
2015-12-28,22430.0,22460.0,22530.0,0.006,0.007,13.166666666666666,29.5
2015-12-29,22410.0,22440.0,22510.0,0.006,0.007,13.166666666666666,29.5
2015-12-30,22400.0,22430.0,22500.0,0.006,0.007,13.166666666666666,29.5
2015-12-31,22420.0,22450.0,22540.0,0.006,0.007,13.166666666666666,29.5
2016-01-01,22420.0,22450.0,22540.0,0.008,0.014,1.9333333333333333,31.2
2016-01-02,22420.0,22450.0,22540.0,0.008,0.014,1.9333333333333333,31.2
2016-01-03,22420.0,22450.0,22540.0,0.008,0.014,1.9333333333333333,31.2
2016-01-04,22440.0,22470.0,22540.0,0.008,0.014,1.9333333333333333,31.2
2016-01-05,22405.0,22435.0,22505.0,0.008,0.014,1.9333333333333333,31.2
2016-01-06,22410.0,22440.0,22510.0,0.008,0.014,1.9333333333333333,31.2
2016-01-07,22430.0,22470.0,22540.0,0.008,0.014,1.9333333333333333,31.2
2016-01-08,22410.0,22440.0,22510.0,0.008,0.014,1.9333333333333333,31.2
2016-01-09,22410.0,22440.0,22510.0,0.008,0.014,1.9333333333333333,31.2
2016-01-10,22410.0,22440.0,22510.0,0.008,0.014,1.9333333333333333,31.2
2016-01-11,22390.0,22420.0,22490.0,0.008,0.014,1.9333333333333333,31.2
2016-01-12,22350.0,22380.0,22450.0,0.008,0.014,1.9333333333333333,31.2
2016-01-13,22355.0,22385.0,22455.0,0.008,0.014,1.9333333333333333,31.2
2016-01-14,22380.0,22410.0,22480.0,0.008,0.014,1.9333333333333333,31.2
2016-01-15,22360.0,22390.0,22460.0,0.008,0.014,1.9333333333333333,31.2
2016-01-16,22360.0,22390.0,22460.0,0.008,0.014,1.9333333333333333,31.2
2016-01-17,22360.0,22390.0,22460.0,0.008,0.014,1.9333333333333333,31.2
2016-01-18,22320.0,22350.0,22420.0,0.008,0.014,1.9333333333333333,31.2
2016-01-19,22355.0,22385.0,22455.0,0.008,0.014,1.9333333333333333,31.2
2016-01-20,22355.0,22385.0,22455.0,0.008,0.014,1.9333333333333333,31.2
2016-01-21,22335.0,22365.0,22435.0,0.008,0.014,1.9333333333333333,31.2
2016-01-22,22330.0,22360.0,22430.0,0.008,0.014,1.9333333333333333,31.2
2016-01-23,22330.0,22360.0,22430.0,0.008,0.014,1.9333333333333333,31.2
2016-01-24,22330.0,22360.0,22430.0,0.008,0.014,1.9333333333333333,31.2
2016-01-25,22290.0,22320.0,22390.0,0.008,0.014,1.9333333333333333,31.2
2016-01-26,22260.0,22290.0,22360.0,0.008,0.014,1.9333333333333333,31.2
2016-01-27,22180.0,22200.0,22290.0,0.008,0.014,1.9333333333333333,31.2
2016-01-28,22185.0,22215.0,22285.0,0.008,0.014,1.9333333333333333,31.2
2016-01-29,22135.0,22165.0,22235.0,0.008,0.014,1.9333333333333333,31.2
2016-01-30,22135.0,22165.0,22235.0,0.008,0.014,1.9333333333333333,31.2
2016-01-31,22135.0,22165.0,22235.0,0.008,0.014,1.9333333333333333,31.2
2016-02-01,22230.0,22260.0,22330.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-02,22230.0,22260.0,22330.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-03,22230.0,22260.0,22330.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-04,22230.0,22260.0,22330.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-05,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-06,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-07,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-08,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-09,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-10,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-11,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-12,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-13,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-14,22240.0,22270.0,22360.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-15,22290.0,22320.0,22390.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-16,22310.0,22340.0,22410.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-17,22310.0,22340.0,22410.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-18,22300.0,22330.0,22400.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-19,22300.0,22330.0,22400.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-20,22300.0,22330.0,22400.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-21,22300.0,22330.0,22400.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-22,22310.0,22340.0,22410.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-23,22310.0,22340.0,22410.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-24,22280.0,22310.0,22380.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-25,22255.0,22285.0,22355.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-26,22250.0,22280.0,22350.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-27,22250.0,22280.0,22350.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-28,22250.0,22280.0,22350.0,0.0127,0.01,1.9333333333333333,31.2
2016-02-29,22235.0,22265.0,22335.0,0.0127,0.01,1.9333333333333333,31.2
2016-03-01,22235.0,22265.0,22335.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-02,22245.0,22275.0,22350.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-03,22235.0,22265.0,22335.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-04,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-05,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-06,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-07,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-08,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-09,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-10,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-11,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-12,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-13,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-14,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-15,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-16,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-17,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-18,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-19,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-20,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-21,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-22,22270.0,22300.0,22370.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-23,22280.0,22310.0,22380.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-24,22240.0,22270.0,22340.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-25,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-26,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-27,22230.0,22260.0,22330.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-28,22250.0,22280.0,22340.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-29,22245.0,22275.0,22335.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-30,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-03-31,22225.0,22255.0,22325.0,0.0169,0.009,1.9333333333333333,31.2
2016-04-01,22225.0,22255.0,22325.0,0.0189,0.011,5.916666666666667,38.6
2016-04-02,22225.0,22255.0,22325.0,0.0189,0.011,5.916666666666667,38.6
2016-04-03,22225.0,22255.0,22325.0,0.0189,0.011,5.916666666666667,38.6
2016-04-04,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-05,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-06,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-07,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-08,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-09,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-10,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-11,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-12,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-13,22240.0,22270.0,22340.0,0.0189,0.011,5.916666666666667,38.6
2016-04-14,22255.0,22285.0,22355.0,0.0189,0.011,5.916666666666667,38.6
2016-04-15,22240.0,22270.0,22340.0,0.0189,0.011,5.916666666666667,38.6
2016-04-16,22240.0,22270.0,22340.0,0.0189,0.011,5.916666666666667,38.6
2016-04-17,22240.0,22270.0,22340.0,0.0189,0.011,5.916666666666667,38.6
2016-04-18,22240.0,22270.0,22340.0,0.0189,0.011,5.916666666666667,38.6
2016-04-19,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-20,22225.0,22255.0,22325.0,0.0189,0.011,5.916666666666667,38.6
2016-04-21,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-22,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-23,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-24,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-25,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-26,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-27,22230.0,22260.0,22330.0,0.0189,0.011,5.916666666666667,38.6
2016-04-28,22225.0,22255.0,22325.0,0.0189,0.011,5.916666666666667,38.6
2016-04-29,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-04-30,22220.0,22250.0,22320.0,0.0189,0.011,5.916666666666667,38.6
2016-05-01,22220.0,22250.0,22320.0,0.0228,0.01,5.916666666666667,38.6
2016-05-02,22220.0,22250.0,22320.0,0.0228,0.01,5.916666666666667,38.6
2016-05-03,22220.0,22250.0,22320.0,0.0228,0.01,5.916666666666667,38.6
2016-05-04,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-05,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-06,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-07,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-08,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-09,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-10,22225.0,22255.0,22325.0,0.0228,0.01,5.916666666666667,38.6
2016-05-11,22230.0,22260.0,22330.0,0.0228,0.01,5.916666666666667,38.6
2016-05-12,22240.0,22270.0,22340.0,0.0228,0.01,5.916666666666667,38.6
2016-05-13,22240.0,22270.0,22340.0,0.0228,0.01,5.916666666666667,38.6
2016-05-14,22240.0,22270.0,22340.0,0.0228,0.01,5.916666666666667,38.6
2016-05-15,22240.0,22270.0,22340.0,0.0228,0.01,5.916666666666667,38.6
2016-05-16,22235.0,22265.0,22335.0,0.0228,0.01,5.916666666666667,38.6
2016-05-17,22235.0,22265.0,22335.0,0.0228,0.01,5.916666666666667,38.6
2016-05-18,22235.0,22265.0,22335.0,0.0228,0.01,5.916666666666667,38.6
2016-05-19,22245.0,22275.0,22345.0,0.0228,0.01,5.916666666666667,38.6
2016-05-20,22245.0,22275.0,22345.0,0.0228,0.01,5.916666666666667,38.6
2016-05-21,22245.0,22275.0,22345.0,0.0228,0.01,5.916666666666667,38.6
2016-05-22,22245.0,22275.0,22345.0,0.0228,0.01,5.916666666666667,38.6
2016-05-23,22245.0,22275.0,22345.0,0.0228,0.01,5.916666666666667,38.6
2016-05-24,22265.0,22295.0,22365.0,0.0228,0.01,5.916666666666667,38.6
2016-05-25,22270.0,22300.0,22370.0,0.0228,0.01,5.916666666666667,38.6
2016-05-26,22310.0,22340.0,22410.0,0.0228,0.01,5.916666666666667,38.6
2016-05-27,22320.0,22350.0,22420.0,0.0228,0.01,5.916666666666667,38.6
2016-05-28,22320.0,22350.0,22420.0,0.0228,0.01,5.916666666666667,38.6
2016-05-29,22320.0,22350.0,22420.0,0.0228,0.01,5.916666666666667,38.6
2016-05-30,22360.0,22380.0,22450.0,0.0228,0.01,5.916666666666667,38.6
2016-05-31,22335.0,22365.0,22435.0,0.0228,0.01,5.916666666666667,38.6
2016-06-01,22380.0,22410.0,22480.0,0.024,0.01,5.916666666666667,38.6
2016-06-02,22375.0,22405.0,22475.0,0.024,0.01,5.916666666666667,38.6
2016-06-03,22350.0,22380.0,22450.0,0.024,0.01,5.916666666666667,38.6
2016-06-04,22350.0,22380.0,22450.0,0.024,0.01,5.916666666666667,38.6
2016-06-05,22350.0,22380.0,22450.0,0.024,0.01,5.916666666666667,38.6
2016-06-06,22320.0,22350.0,22420.0,0.024,0.01,5.916666666666667,38.6
2016-06-07,22285.0,22315.0,22385.0,0.024,0.01,5.916666666666667,38.6
2016-06-08,22280.0,22310.0,22380.0,0.024,0.01,5.916666666666667,38.6
2016-06-09,22270.0,22300.0,22370.0,0.024,0.01,5.916666666666667,38.6
2016-06-10,22260.0,22290.0,22360.0,0.024,0.01,5.916666666666667,38.6
2016-06-11,22260.0,22290.0,22360.0,0.024,0.01,5.916666666666667,38.6
2016-06-12,22260.0,22290.0,22360.0,0.024,0.01,5.916666666666667,38.6
2016-06-13,22230.0,22270.0,22340.0,0.024,0.01,5.916666666666667,38.6
2016-06-14,22240.0,22270.0,22340.0,0.024,0.01,5.916666666666667,38.6
2016-06-15,22245.0,22275.0,22345.0,0.024,0.01,5.916666666666667,38.6
2016-06-16,22235.0,22265.0,22335.0,0.024,0.01,5.916666666666667,38.6
2016-06-17,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-18,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-19,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-20,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-21,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-22,22230.0,22260.0,22330.0,0.024,0.01,5.916666666666667,38.6
2016-06-23,22240.0,22270.0,22340.0,0.024,0.01,5.916666666666667,38.6
2016-06-24,22265.0,22295.0,22365.0,0.024,0.01,5.916666666666667,38.6
2016-06-25,22265.0,22295.0,22365.0,0.024,0.01,5.916666666666667,38.6
2016-06-26,22265.0,22295.0,22365.0,0.024,0.01,5.916666666666667,38.6
2016-06-27,22260.0,22290.0,22360.0,0.024,0.01,5.916666666666667,38.6
2016-06-28,22240.0,22270.0,22340.0,0.024,0.01,5.916666666666667,38.6
2016-06-29,22245.0,22275.0,22345.0,0.024,0.01,5.916666666666667,38.6
2016-06-30,22240.0,22270.0,22340.0,0.024,0.01,5.916666666666667,38.6
2016-07-01,22240.0,22270.0,22340.0,0.0239,0.008,10.266666666666667,38.9
2016-07-02,22240.0,22270.0,22340.0,0.0239,0.008,10.266666666666667,38.9
2016-07-03,22240.0,22270.0,22340.0,0.0239,0.008,10.266666666666667,38.9
2016-07-04,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-05,22240.0,22270.0,22340.0,0.0239,0.008,10.266666666666667,38.9
2016-07-06,22240.0,22270.0,22340.0,0.0239,0.008,10.266666666666667,38.9
2016-07-07,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-08,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-09,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-10,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-11,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-12,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-13,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-14,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-15,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-16,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-17,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-19,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-20,22235.0,22265.0,22335.0,0.0239,0.008,10.266666666666667,38.9
2016-07-21,22235.0,22265.0,22335.0,0.0239,0.008,10.266666666666667,38.9
2016-07-22,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-23,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-24,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-25,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-26,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-27,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-28,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-29,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-30,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-07-31,22230.0,22260.0,22330.0,0.0239,0.008,10.266666666666667,38.9
2016-08-01,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-02,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-03,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-04,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-05,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-06,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-07,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-08,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-09,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-10,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-11,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-12,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-13,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-14,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-15,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-16,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-17,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-18,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-19,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-20,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-21,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-22,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-23,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-24,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-25,22230.0,22260.0,22330.0,0.0257,0.011,10.266666666666667,38.9
2016-08-26,22235.0,22265.0,22335.0,0.0257,0.011,10.266666666666667,38.9
2016-08-27,22235.0,22265.0,22335.0,0.0257,0.011,10.266666666666667,38.9
2016-08-28,22235.0,22265.0,22335.0,0.0257,0.011,10.266666666666667,38.9
2016-08-29,22240.0,22270.0,22340.0,0.0257,0.011,10.266666666666667,38.9
2016-08-30,22235.0,22265.0,22335.0,0.0257,0.011,10.266666666666667,38.9
2016-08-31,22235.0,22265.0,22335.0,0.0257,0.011,10.266666666666667,38.9
2016-09-01,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-02,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-03,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-04,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-05,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-06,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-07,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-08,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-09,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-10,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-11,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-12,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-13,22230.0,22260.0,22330.0,0.0334,0.015,10.266666666666667,38.9
2016-09-14,22240.0,22270.0,22340.0,0.0334,0.015,10.266666666666667,38.9
2016-09-15,22240.0,22270.0,22340.0,0.0334,0.015,10.266666666666667,38.9
